id,address,lat,lon,target,risk_factor,xgb_prob,mlp_prob,cnn_prob,defensible_space_m
4431005019,4431005019,34.07054708,-118.55901409,0,Zero Defensible Space,0.45619607,,0.5146437883377075,0.0
5843001002,5843001002,34.20640947,-118.13531171,1,Zero Defensible Space,0.50241935,,0.46404072642326355,0.0668499991297721
4423014027,4423014027,34.04761963,-118.52253027,1,Low Risk,0.53675616,,0.6677277684211731,100.0
4419013016,4419013016,34.04915827,-118.54156863,1,Zero Defensible Space,0.5006674,,0.46404072642326355,0.0
4423030016,4423030016,34.04322843,-118.51740502,1,Zero Defensible Space,0.7471677,,0.8412360548973083,0.0
5763011028,5763011028,34.16921682,-118.04687298,0,Critical Vulnerability,0.6690626,,0.6151301860809326,0.0668499991297721
4415018092,4415018092,34.03969698,-118.55298564,0,Zero Defensible Space,0.10785366,,0.46404072642326355,0.0
5832021010,5832021010,34.20063749,-118.14625698,1,Critical Vulnerability,0.8106362,,0.4666655361652374,0.0
4420013030,4420013030,34.05049926,-118.53965268,1,Low Risk,0.58271986,,0.5954816937446594,100.0
4415007010,4415007010,34.04713826,-118.54513871,1,Zero Defensible Space,0.5807003,,0.6509369611740112,0.0668499991297721
5863026018,5863026018,34.21027766,-118.15960584,0,Zero Defensible Space,0.63831526,,0.5100305080413818,0.0668499991297721
5857023017,5857023017,34.18365313,-118.10202978,0,Critical Vulnerability,0.5966948,,0.6853250861167908,0.0668499991297721
4414012004,4414012004,34.04745312,-118.53810887,1,High Fuel Load,0.6370368,,0.7289311289787292,100.0
5833025039,5833025039,34.19437997,-118.14318335,1,Critical Vulnerability,0.7447369,,0.8643062114715576,0.0668499991297721
5829017012,5829017012,34.19576835,-118.15235355,0,Zero Defensible Space,0.501028,,0.5586225986480713,0.0
5847003018,5847003018,34.18266293,-118.12771926,1,Zero Defensible Space,0.5867698,,0.5208675861358643,0.0
5841012018,5841012018,34.19605459,-118.13703232,1,Critical Vulnerability,0.64647007,,0.82636559009552,0.0
5839002019,5839002019,34.18573086,-118.14258643,0,Zero Defensible Space,0.63041073,,0.6290130019187927,0.0668499991297721
5832004005,5832004005,34.20073098,-118.15028771,1,High Fuel Load,0.6515616,,0.6968305706977844,100.0
5863030028,5863030028,34.21193401,-118.15796622,0,Zero Defensible Space,0.4942,,0.6376892328262329,0.0
5831001002,5831001002,34.20666459,-118.14686841,1,Critical Vulnerability,0.4904562,,0.508711576461792,0.0
5846004010,5846004010,34.19031272,-118.11699993,1,Critical Vulnerability,0.59720314,,0.4706604778766632,0.0668499991297721
4413012004,4413012004,34.04453852,-118.53420418,0,Zero Defensible Space,0.5148699,,0.6605157256126404,0.0
4414007013,4414007013,34.04127462,-118.53968026,1,Low Risk,0.6357895,,0.550475001335144,100.0
5844022002,5844022002,34.19420657,-118.12115067,1,Zero Defensible Space,0.4964722,,0.46404072642326355,0.0
4420030006,4420030006,34.06142105,-118.55043208,0,Zero Defensible Space,0.43593848,,0.46404072642326355,0.0668499991297721
5759007010,5759007010,34.17280944,-118.07403638,0,Zero Defensible Space,0.36397085,,0.46404072642326355,0.0
4419012044,4419012044,34.05033713,-118.54791472,0,Zero Defensible Space,0.55711836,,0.46404072642326355,0.0668499991297721
4431004024,4431004024,34.07200626,-118.5593177,0,High Fuel Load,0.6059338,,0.6133917570114136,100.0
4412018020,4412018020,34.03915963,-118.52825911,1,Critical Vulnerability,0.68591934,,0.8562296628952026,0.0
4423009020,4423009020,34.04863048,-118.51747362,0,High Fuel Load,0.6231525,,0.6354892253875732,100.0
4443006011,4443006011,34.04315515,-118.57593,0,Zero Defensible Space,0.46706656,,0.46404072642326355,0.0958510041236877
4412005042,4412005042,34.04531685,-118.52913985,1,Critical Vulnerability,0.67201775,,0.7070350050926208,0.8690500259399414
5832009030,5832009030,34.19818215,-118.15217048,1,Critical Vulnerability,0.665764,,0.7031564116477966,0.0
4419001029,4419001029,34.05128726,-118.54866029,1,Zero Defensible Space,0.60629827,,0.5995610356330872,0.0
4413016025,4413016025,34.04399453,-118.5331231,1,High Fuel Load,0.6831121,,0.6691930890083313,100.0
4416017015,4416017015,34.04275666,-118.56419706,1,Zero Defensible Space,0.54052323,,0.46404072642326355,0.0668499991297721
5835033001,5835033001,34.1896527,-118.14539121,0,High Fuel Load,0.4566809,,0.46404072642326355,100.0
4431010147,4431010147,34.07509167,-118.56267347,0,Zero Defensible Space,0.3283701,,0.46404072642326355,0.0
4416023044,4416023044,34.04114421,-118.55547548,1,Zero Defensible Space,0.9232313,,0.46404072642326355,0.9358999729156494
4412012016,4412012016,34.04244614,-118.52795215,0,Critical Vulnerability,0.6535297,,0.6500651836395264,0.0
4413004020,4413004020,34.04518534,-118.53607207,0,Critical Vulnerability,0.6921378,,0.7127784490585327,0.0
5839012020,5839012020,34.18167268,-118.13737664,0,Zero Defensible Space,0.47660792,,0.46404072642326355,0.0
4412005017,4412005017,34.04664201,-118.52918128,1,Critical Vulnerability,0.7048527,,0.8572998046875,0.0668499991297721
5759005018,5759005018,34.17000811,-118.08014062,0,Critical Vulnerability,0.29583094,,0.47926297783851624,0.0
4422006020,4422006020,34.0539884,-118.52144183,1,Critical Vulnerability,0.568099,,0.6483755111694336,0.0
5839002012,5839002012,34.18677205,-118.14210512,0,Critical Vulnerability,0.4985012,,0.46404072642326355,0.0668499991297721
5853021019,5853021019,34.17052308,-118.09912436,0,High Fuel Load,0.59825426,,0.5789284110069275,100.0
5843002003,5843002003,34.20580274,-118.13408618,1,Low Risk,0.5130657,,0.46404072642326355,100.0
4413006003,4413006003,34.04254105,-118.53614376,0,Zero Defensible Space,0.58828723,,0.8029711842536926,0.0668499991297721
5846024014,5846024014,34.18364235,-118.11555239,0,Critical Vulnerability,0.38190967,,0.46404072642326355,0.6016499996185303
4416016023,4416016023,34.04415074,-118.56372511,0,Zero Defensible Space,0.5418786,,0.7111629247665405,0.0
4420027016,4420027016,34.05872618,-118.54990799,0,Zero Defensible Space,0.4228395,,0.46404072642326355,0.0
4413009023,4413009023,34.04098677,-118.53570547,1,High Fuel Load,0.5996787,,0.7915311455726624,100.0
4416008010,4416008010,34.0392146,-118.55694682,0,Zero Defensible Space,0.5086394,,0.46404072642326355,0.0
4420002095,4420002095,34.04920243,-118.53661261,0,Zero Defensible Space,0.32997283,,0.46404072642326355,0.0668499991297721
4490022014,4490022014,34.11040097,-118.50012737,0,Zero Defensible Space,0.26927164,,0.4848881661891937,0.0
5833012018,5833012018,34.19936429,-118.14227678,1,Critical Vulnerability,0.6704608,,0.6298933029174805,0.0
5848001007,5848001007,34.17801417,-118.13357288,0,Critical Vulnerability,0.6276035,,0.6022729873657227,0.0
4453002046,4453002046,34.07158012,-118.66265392,0,Zero Defensible Space,0.4907885,,0.46420758962631226,0.0
5835037007,5835037007,34.19126559,-118.14717955,1,Critical Vulnerability,0.55213374,,0.5422930121421814,1.7381000518798828
4431039013,4431039013,34.07809075,-118.54836049,0,Critical Vulnerability,0.4900216,,0.49283120036125183,1.917020559310913
5857007006,5857007006,34.19293813,-118.10755933,0,High Fuel Load,0.5396734,,0.46404072642326355,100.0
5828018001,5828018001,34.18990972,-118.15639322,1,Zero Defensible Space,0.69878894,,0.6230191588401794,0.0
4431010196,4431010196,34.07486673,-118.5639672,0,High Fuel Load,0.14417252,,0.46404072642326355,100.0
5841008012,5841008012,34.19751591,-118.13481969,1,Critical Vulnerability,0.6149893,,0.588195264339447,0.0
4431032010,4431032010,34.06729366,-118.55072474,0,Critical Vulnerability,0.6021308,,0.46404072642326355,0.0668499991297721
4419014007,4419014007,34.04840358,-118.54531944,0,Zero Defensible Space,0.55165344,,0.5949699282646179,0.0
4422022040,4422022040,34.04898299,-118.52780184,1,Critical Vulnerability,0.8699104,,0.6104737520217896,0.0
5846001023,5846001023,34.18660759,-118.12653507,1,Critical Vulnerability,0.48907167,,0.46404072642326355,0.354403018951416
4413001040,4413001040,34.04854847,-118.53489667,0,Zero Defensible Space,0.24433492,,0.46404072642326355,0.0668499991297721
4416016037,4416016037,34.04440044,-118.56270084,0,Zero Defensible Space,0.46098325,,0.46404072642326355,0.0668499991297721
4412006033,4412006033,34.04468801,-118.52933062,1,Critical Vulnerability,0.70501035,,0.8656655550003052,0.0668499991297721
4412004102,4412004102,34.0469006,-118.52815329,0,Zero Defensible Space,0.29378802,,0.4757852554321289,0.0
5843016015,5843016015,34.1960788,-118.12238117,1,Zero Defensible Space,0.43401,,0.46404072642326355,0.0
4431036006,4431036006,34.07444084,-118.55086033,0,Zero Defensible Space,0.48983634,,0.5802233219146729,0.0
4423020029,4423020029,34.04591395,-118.52007238,1,Zero Defensible Space,0.6202745,,0.7720265984535217,0.0
5841013001,5841013001,34.19605513,-118.13515432,1,Critical Vulnerability,0.6102342,,0.6273109912872314,0.0668499991297721
5847024007,5847024007,34.18441869,-118.11688373,1,High Fuel Load,0.62797064,,0.5298526287078857,100.0
4412017003,4412017003,34.03866427,-118.53002333,1,Zero Defensible Space,0.61065316,,0.869333028793335,0.0
5751021030,5751021030,34.1734687,-118.09645234,1,Critical Vulnerability,0.8442464,,0.7070187330245972,0.0
5835005017,5835005017,34.19195805,-118.15049959,1,Critical Vulnerability,0.58974093,,0.5378977060317993,0.0
4451017036,4451017036,34.03958023,-118.64635843,0,Low Risk,0.4841203,,0.46404072642326355,100.0
5845004011,5845004011,34.18732429,-118.13018048,1,Critical Vulnerability,0.6184418,,0.6979864835739136,0.0668499991297721
5854009014,5854009014,34.17520887,-118.09900157,0,Critical Vulnerability,0.4934866,,0.6838964223861694,0.5347999930381775
5841029017,5841029017,34.19233006,-118.13287094,1,Zero Defensible Space,0.66569185,,0.6551677584648132,0.0
4411010009,4411010009,34.04027655,-118.52221855,1,High Fuel Load,0.613016,,0.6848433613777161,100.0
4411024027,4411024027,34.03171779,-118.52018533,0,Critical Vulnerability,0.5519908,,0.49909138679504395,0.0668499991297721
4409012023,4409012023,34.04880863,-118.51147439,1,Zero Defensible Space,0.51666224,,0.5657230019569397,0.0
5759005012,5759005012,34.16979384,-118.08115049,0,Critical Vulnerability,0.5843932,,0.5853312611579895,0.0
4451007027,4451007027,34.03952331,-118.65535571,0,Zero Defensible Space,0.24587753,,0.46404072642326355,0.0
4432010007,4432010007,34.07014744,-118.50521842,0,High Fuel Load,0.39707553,,0.46433913707733154,100.0
5829017021,5829017021,34.19523154,-118.1512198,0,Zero Defensible Space,0.7039992,,0.7570859789848328,0.0668499991297721
4420024029,4420024029,34.05656349,-118.54730501,0,High Fuel Load,0.61368936,,0.5644654035568237,100.0
4443021006,4443021006,34.04612666,-118.5679713,0,Low Risk,0.38987565,,0.46404072642326355,100.0
4448019020,4448019020,34.06932123,-118.61129172,1,Zero Defensible Space,0.58906615,,0.5121262669563293,0.0
5844026057,5844026057,34.19262824,-118.12029848,1,Critical Vulnerability,0.6543287,,0.5216878652572632,0.0
5842016005,5842016005,34.20032251,-118.12991951,0,Critical Vulnerability,0.56910944,,0.6240787506103516,0.0
4419018059,4419018059,34.04686147,-118.54906186,1,Zero Defensible Space,0.6172598,,0.46418240666389465,0.697501003742218
4413014015,4413014015,34.04728133,-118.53360635,0,High Fuel Load,0.60901386,,0.8338969349861145,100.0
5845028006,5845028006,34.18000096,-118.13239705,0,Zero Defensible Space,0.7017933,,0.8077683448791504,0.0
5764033006,5764033006,34.17113724,-118.03444658,0,Zero Defensible Space,0.5325281,,0.4676176905632019,0.0
5845024006,5845024006,34.18169769,-118.133044,1,Critical Vulnerability,0.54814047,,0.6434316039085388,0.0
5833013004,5833013004,34.19923788,-118.1419817,1,High Fuel Load,0.5478545,,0.6040919423103333,100.0
5835031002,5835031002,34.18996261,-118.14878968,1,Critical Vulnerability,0.69199127,,0.6203334927558899,0.0
4415004008,4415004008,34.04447465,-118.54423921,1,Critical Vulnerability,0.5945347,,0.5698947906494141,0.0
5847005033,5847005033,34.18442823,-118.12700484,1,Critical Vulnerability,0.6609253,,0.6618948578834534,0.0668499991297721
4420007002,4420007002,34.05414863,-118.53134054,0,Zero Defensible Space,0.5986774,,0.7964891195297241,0.0668499991297721
4431010021,4431010021,34.076345,-118.56354984,0,High Fuel Load,0.16871947,,0.46404072642326355,100.0
5760025021,5760025021,34.17585803,-118.07604994,1,Zero Defensible Space,0.5200227,,0.46404072642326355,3.839453935623169
5833021013,5833021013,34.19688386,-118.13880856,1,High Fuel Load,0.6050186,,0.5779584646224976,100.0
5845029008,5845029008,34.1789067,-118.13233282,0,Critical Vulnerability,0.53215295,,0.6320472359657288,0.0
5842023018,5842023018,34.2023233,-118.13139653,1,Critical Vulnerability,0.6535691,,0.7707163691520691,0.5347999930381775
5829014007,5829014007,34.19901199,-118.15604021,0,Zero Defensible Space,0.5651479,,0.7222275733947754,0.0668499991297721
4409021006,4409021006,34.04449005,-118.51606745,0,Zero Defensible Space,0.47439525,,0.4927578568458557,0.0
5833015015,5833015015,34.1984675,-118.14433711,1,High Fuel Load,0.5764937,,0.7072130441665649,100.0
5847028016,5847028016,34.17880079,-118.11818466,1,Critical Vulnerability,0.6423145,,0.5350019931793213,0.0
5846011001,5846011001,34.18970928,-118.12298643,0,Zero Defensible Space,0.4440808,,0.4660629332065582,0.0
5846021051,5846021051,34.18625742,-118.11762578,0,Critical Vulnerability,0.5191439,,0.46404072642326355,0.0668499991297721
4415005022,4415005022,34.04518689,-118.54491557,1,Zero Defensible Space,0.5571597,,0.5895951986312866,0.0
5845021014,5845021014,34.18500141,-118.13386102,0,High Fuel Load,0.5072349,,0.4865303933620453,100.0
4416006019,4416006019,34.04484635,-118.55302776,1,Zero Defensible Space,0.8761529,,0.7167149782180786,0.0
5829006017,5829006017,34.20129986,-118.15602814,1,Zero Defensible Space,0.4553465,,0.47304680943489075,0.0
5846003017,5846003017,34.18729892,-118.12752547,1,Critical Vulnerability,0.5876846,,0.6073253750801086,0.0
5853021012,5853021012,34.17108044,-118.09862008,0,Zero Defensible Space,0.52782863,,0.46404072642326355,0.5348000526428223
4420001008,4420001008,34.04962031,-118.53312903,0,Critical Vulnerability,0.5144284,,0.7188502550125122,0.0
4423024018,4423024018,34.04542645,-118.5157699,1,Critical Vulnerability,0.7429376,,0.7198389172554016,0.0
5835017021,5835017021,34.18576216,-118.15477001,0,Critical Vulnerability,0.6035771,,0.6066666841506958,0.0
5828020001,5828020001,34.18940323,-118.15448875,1,Zero Defensible Space,0.5135027,,0.4963024854660034,0.0958510041236877
4420028024,4420028024,34.06031494,-118.54736055,0,High Fuel Load,0.59963304,,0.5887439846992493,100.0
4423028028,4423028028,34.04509401,-118.52136827,1,Critical Vulnerability,0.5270535,,0.7759801745414734,0.0
4431012030,4431012030,34.07688296,-118.55869416,1,Zero Defensible Space,0.35955998,,0.6680967211723328,0.0
5842006007,5842006007,34.19853435,-118.12774457,1,Critical Vulnerability,0.5042214,,0.46500033140182495,0.0668499991297721
4443011022,4443011022,34.04493395,-118.56979133,0,Zero Defensible Space,0.4883012,,0.49344804883003235,0.0
5832010012,5832010012,34.19757632,-118.15138912,1,Low Risk,0.59828055,,0.48765942454338074,100.0
4423009013,4423009013,34.04957638,-118.51774996,1,High Fuel Load,0.6012097,,0.7462950348854065,100.0
5831011016,5831011016,34.20536543,-118.14421292,0,Critical Vulnerability,0.5860946,,0.5817059874534607,0.0
4411012003,4411012003,34.03961502,-118.52042948,1,Low Risk,0.580366,,0.46404072642326355,100.0
5829009026,5829009026,34.20204751,-118.15405319,1,Critical Vulnerability,0.54298973,,0.6433901190757751,0.0
5860032018,5860032018,34.16398431,-118.08109094,0,Critical Vulnerability,0.6554706,,0.6801917552947998,0.0
5835038025,5835038025,34.19096756,-118.14805916,1,High Fuel Load,0.6156678,,0.7262024283409119,100.0
5825010020,5825010020,34.17986771,-118.15705363,0,Zero Defensible Space,0.32014585,,0.46404072642326355,2.6071507930755615
4423001040,4423001040,34.04948647,-118.52511027,1,Critical Vulnerability,0.75006795,,0.8492172360420227,0.0668499991297721
4414002030,4414002030,34.04708576,-118.53667024,1,Zero Defensible Space,0.67028636,,0.7819560766220093,0.0
4415032010,4415032010,34.04237437,-118.54480529,1,Critical Vulnerability,0.60789824,,0.5329779386520386,0.0
5743013022,5743013022,34.16631751,-118.10028242,0,Critical Vulnerability,0.5722602,,0.48452284932136536,0.0
4419003047,4419003047,34.05330762,-118.54820791,1,Critical Vulnerability,0.66057277,,0.5923898220062256,0.0958510041236877
5835008005,5835008005,34.19176697,-118.15169096,1,Zero Defensible Space,0.61768407,,0.5316097736358643,0.0
4420014005,4420014005,34.05165378,-118.54280059,0,High Fuel Load,0.5868956,,0.6115342974662781,100.0
5828023017,5828023017,34.18886247,-118.15811362,1,Critical Vulnerability,0.6316527,,0.7379347085952759,0.0
5762007007,5762007007,34.17106959,-118.05612362,0,Critical Vulnerability,0.52782804,,0.5671873092651367,0.3342500030994415
5845028015,5845028015,34.1801267,-118.13269248,0,Zero Defensible Space,0.48842645,,0.6130229234695435,0.0
4443021002,4443021002,34.04623767,-118.56677837,0,High Fuel Load,0.56131285,,0.46404072642326355,100.0
5843012007,5843012007,34.19974122,-118.12546419,1,High Fuel Load,0.42911342,,0.46466854214668274,100.0
4422022065,4422022065,34.04898299,-118.52780184,1,Critical Vulnerability,0.8699104,,0.6104737520217896,0.0
4419010028,4419010028,34.05394437,-118.54605152,1,Zero Defensible Space,0.5014452,,0.5617220997810364,0.0668499991297721
4422020001,4422020001,34.05176316,-118.52588271,1,High Fuel Load,0.59497947,,0.48093754053115845,100.0
4492019003,4492019003,34.08110991,-118.5101889,0,High Fuel Load,0.5114226,,0.4725933074951172,100.0
4453025049,4453025049,34.07118309,-118.66447425,0,Zero Defensible Space,0.4089835,,0.48747849464416504,0.0
5853020019,5853020019,34.17079141,-118.10024433,0,Zero Defensible Space,0.42322,,0.6067970395088196,0.0
4420002100,4420002100,34.04920243,-118.53661261,0,Zero Defensible Space,0.32997283,,0.46404072642326355,0.0668499991297721
5857029006,5857029006,34.18876256,-118.10669459,0,High Fuel Load,0.59797823,,0.47146710753440857,100.0
5841001024,5841001024,34.19858473,-118.13198251,1,Zero Defensible Space,0.5657362,,0.47046756744384766,0.0
5763010071,5763010071,34.17000088,-118.04660867,0,Critical Vulnerability,0.45921415,,0.637691855430603,0.0
5767001001,5767001001,34.16643223,-118.05568745,0,High Fuel Load,0.4264357,,0.46404072642326355,100.0
5845007016,5845007016,34.18430529,-118.12991828,1,High Fuel Load,0.56113183,,0.6581131219863892,100.0
5828026003,5828026003,34.18824978,-118.15996998,0,Zero Defensible Space,0.511753,,0.6652548313140869,0.0668499991297721
5842024033,5842024033,34.20275844,-118.13375979,1,Critical Vulnerability,0.5819164,,0.7142075896263123,0.0
5831020016,5831020016,34.20474121,-118.14379797,1,Low Risk,0.52103376,,0.46404072642326355,100.0
5764036004,5764036004,34.17159047,-118.03907947,0,Zero Defensible Space,0.48130062,,0.4687553644180298,0.0
4420007043,4420007043,34.05350486,-118.53137908,0,Critical Vulnerability,0.61436933,,0.6426385641098022,0.0
4416006103,4416006103,34.04484635,-118.55302776,1,Zero Defensible Space,0.8761529,,0.7167149782180786,0.0
5847026015,5847026015,34.17981026,-118.1174638,0,Critical Vulnerability,0.5048126,,0.5785435438156128,0.0
5842005008,5842005008,34.19842656,-118.12957143,1,Zero Defensible Space,0.4653991,,0.5380479693412781,0.0
5831009001,5831009001,34.20739704,-118.14277622,1,Critical Vulnerability,0.5589759,,0.5286697745323181,0.0
4423003034,4423003034,34.04912272,-118.52286227,1,Zero Defensible Space,0.7187629,,0.5594449043273926,0.0
4419011048,4419011048,34.05011687,-118.54029324,1,Zero Defensible Space,0.44015726,,0.5806631445884705,0.0
4419012041,4419012041,34.04988117,-118.5484475,1,Low Risk,0.44604772,,0.46404072642326355,100.0
4419018022,4419018022,34.0472874,-118.54899749,1,Zero Defensible Space,0.47370404,,0.46404072642326355,0.0
5836002017,5836002017,34.18131129,-118.15486918,1,High Fuel Load,0.5702893,,0.46404072642326355,100.0
4420003002,4420003002,34.05097563,-118.53244313,0,Zero Defensible Space,0.4321145,,0.4945363700389862,0.0
4423003004,4423003004,34.04947364,-118.52337621,1,Critical Vulnerability,0.6810484,,0.8049556016921997,0.0
5846016025,5846016025,34.18908715,-118.12030756,0,High Fuel Load,0.53158164,,0.477156400680542,100.0
4420011011,4420011011,34.05106309,-118.53773168,0,Zero Defensible Space,0.4641736,,0.7421690225601196,0.0668499991297721
5847025029,5847025029,34.18224765,-118.1166025,0,Zero Defensible Space,0.5671467,,0.5066059827804565,0.0668499991297721
5828018012,5828018012,34.1899416,-118.15725688,1,Zero Defensible Space,0.55776453,,0.6994615197181702,0.0
4412004094,4412004094,34.04662641,-118.52818655,0,Zero Defensible Space,0.30704093,,0.46404072642326355,0.0
5832006008,5832006008,34.19808435,-118.14995587,0,Critical Vulnerability,0.52016383,,0.4788370430469513,0.0668499991297721
5840014069,5840014069,34.18792058,-118.13362587,1,Critical Vulnerability,0.7374966,,0.606934666633606,0.0668499991297721
4420006013,4420006013,34.05389684,-118.53178744,0,Low Risk,0.5189501,,0.6897940039634705,100.0
4431032017,4431032017,34.06874476,-118.55134832,0,Zero Defensible Space,0.43707734,,0.46404072642326355,0.0
5846002017,5846002017,34.18829364,-118.12696879,1,Critical Vulnerability,0.6584012,,0.673713207244873,0.0
4453026030,4453026030,34.0756934,-118.64807914,0,Low Risk,0.4143471,,0.5024052262306213,100.0
5833002028,5833002028,34.20248665,-118.14057869,0,Critical Vulnerability,0.6433901,,0.7410322427749634,0.0
5829010027,5829010027,34.20043149,-118.15363185,1,Zero Defensible Space,0.61989975,,0.5815168023109436,0.0
5848002002,5848002002,34.1786782,-118.13352197,0,Zero Defensible Space,0.3783848,,0.467902272939682,0.0
4415026003,4415026003,34.04251401,-118.54402412,1,Critical Vulnerability,0.61396164,,0.6275101900100708,0.0
5833019033,5833019033,34.19696526,-118.14101431,1,Zero Defensible Space,0.5927919,,0.5914387106895447,0.0
4451005034,4451005034,34.03842666,-118.65483899,0,Zero Defensible Space,0.34374437,,0.46404072642326355,0.0
5860022023,5860022023,34.18340394,-118.08862926,0,Low Risk,0.41206944,,0.46404072642326355,100.0
4416006039,4416006039,34.04484635,-118.55302776,1,Zero Defensible Space,0.8761529,,0.7167149782180786,0.0
4419013074,4419013074,34.04926927,-118.54320411,1,Zero Defensible Space,0.41846994,,0.46404072642326355,0.0
5835001021,5835001021,34.19520062,-118.15029708,1,Critical Vulnerability,0.5875512,,0.46404072642326355,0.0
5836016019,5836016019,34.18287786,-118.15259812,0,Zero Defensible Space,0.35368285,,0.46404072642326355,0.1627010107040405
4449016005,4449016005,34.04476577,-118.62324275,1,High Fuel Load,0.6029386,,0.4826911687850952,100.0
5831013006,5831013006,34.20397105,-118.14265444,1,Zero Defensible Space,0.56307846,,0.46404072642326355,0.5549529790878296
5751007021,5751007021,34.1670546,-118.09342907,0,Zero Defensible Space,0.5388508,,0.514499843120575,0.0
5846008011,5846008011,34.18698686,-118.12482801,0,Critical Vulnerability,0.55040044,,0.4836187958717346,0.2005500048398971
4419006037,4419006037,34.04924864,-118.54625381,1,Zero Defensible Space,0.5115597,,0.46441519260406494,0.7933520078659058
5751021017,5751021017,34.1734687,-118.09645234,1,Critical Vulnerability,0.8442464,,0.7070187330245972,0.0
5825004050,5825004050,34.18153836,-118.15892219,0,Critical Vulnerability,0.6928119,,0.7474091649055481,0.0
5843013002,5843013002,34.19864443,-118.12450554,1,Zero Defensible Space,0.4147709,,0.4763167202472687,0.0
4423025005,4423025005,34.04427218,-118.51806512,1,Critical Vulnerability,0.66173553,,0.7891504764556885,0.0
5832006003,5832006003,34.19885849,-118.14970783,1,Zero Defensible Space,0.6388071,,0.4996459484100342,0.0
5841020001,5841020001,34.19430752,-118.13968274,1,Zero Defensible Space,0.5718023,,0.5246408581733704,0.0
5759029022,5759029022,34.17250451,-118.07097176,1,Zero Defensible Space,0.41518185,,0.46404072642326355,0.0
4451019023,4451019023,34.04190101,-118.63723316,0,Zero Defensible Space,0.43614918,,0.5489518046379089,0.0
5759012003,5759012003,34.17166155,-118.07428199,0,High Fuel Load,0.5890349,,0.6774764657020569,100.0
5835042013,5835042013,34.19230843,-118.14213905,1,Low Risk,0.63856536,,0.7345944046974182,100.0
4419004048,4419004048,34.05537305,-118.5441459,1,Low Risk,0.4126377,,0.46404072642326355,100.0
5863025011,5863025011,34.20873923,-118.15815752,0,Zero Defensible Space,0.46140668,,0.7340165972709656,0.0
5843020028,5843020028,34.19582266,-118.1192609,1,Zero Defensible Space,0.5171834,,0.4834176301956177,0.0
5845020020,5845020020,34.18568991,-118.13286983,1,Zero Defensible Space,0.68674004,,0.7821828722953796,0.0668499991297721
4419015123,4419015123,34.04772932,-118.55176495,0,Zero Defensible Space,0.3844598,,0.5252808928489685,0.0
5843018006,5843018006,34.19671991,-118.12186638,0,Low Risk,0.5207556,,0.5849786996841431,100.0
5842019019,5842019019,34.2024833,-118.13016714,1,Zero Defensible Space,0.51830286,,0.4659488797187805,0.0
4423018021,4423018021,34.04636292,-118.52225271,1,Zero Defensible Space,0.61165404,,0.818443238735199,0.0668499991297721
5841011017,5841011017,34.19616794,-118.13752225,1,High Fuel Load,0.54673654,,0.6626632809638977,100.0
5863024023,5863024023,34.20948745,-118.15986139,1,Zero Defensible Space,0.63629955,,0.5805141925811768,0.0
5843004001,5843004001,34.20419624,-118.13228531,1,Low Risk,0.53100294,,0.46404072642326355,100.0
5829026041,5829026041,34.19908154,-118.16351836,0,Zero Defensible Space,0.53059036,,0.46404072642326355,0.0668499991297721
5829036012,5829036012,34.19377486,-118.15757519,1,High Fuel Load,0.6127968,,0.7298486828804016,100.0
4423006024,4423006024,34.04973001,-118.51987463,1,Critical Vulnerability,0.7043038,,0.8097779750823975,0.0
5844026005,5844026005,34.19342558,-118.11898465,1,Zero Defensible Space,0.4476522,,0.4731276333332062,0.6685000061988831
5847020019,5847020019,34.18233469,-118.12179574,0,High Fuel Load,0.60777783,,0.4765980541706085,100.0
5839008013,5839008013,34.18424794,-118.1376593,1,Zero Defensible Space,0.50678355,,0.5933390259742737,0.0
4412012018,4412012018,34.04226682,-118.52756374,1,Critical Vulnerability,0.6891735,,0.8040119409561157,0.0
4414023011,4414023011,34.04180086,-118.54190595,1,Zero Defensible Space,0.44678414,,0.7922061085700989,0.0
5860030017,5860030017,34.16572333,-118.08252491,0,High Fuel Load,0.5542675,,0.5078563094139099,100.0
4414005018,4414005018,34.04339047,-118.53829622,1,Critical Vulnerability,0.59871185,,0.8246314525604248,0.0
4431032001,4431032001,34.06750006,-118.55259978,1,Zero Defensible Space,0.616255,,0.4794791042804718,0.2585519850254059
5829003009,5829003009,34.20091223,-118.16145333,0,Critical Vulnerability,0.6813512,,0.7676131725311279,0.0668499991297721
5751011011,5751011011,34.16522497,-118.0957914,0,Zero Defensible Space,0.46213022,,0.47704026103019714,0.0
4415017003,4415017003,34.04281739,-118.55322987,1,Zero Defensible Space,0.419163,,0.46404072642326355,0.0668499991297721
4415018074,4415018074,34.03969698,-118.55298564,0,Zero Defensible Space,0.10785366,,0.46404072642326355,0.0
5743012020,5743012020,34.16632127,-118.1019399,0,Critical Vulnerability,0.61013204,,0.6520700454711914,0.0
5759024020,5759024020,34.16950759,-118.06986752,0,Zero Defensible Space,0.3961539,,0.46404072642326355,0.2005500048398971
5844009012,5844009012,34.19587383,-118.12475778,1,Zero Defensible Space,0.5306907,,0.46404072642326355,0.0
4453025019,4453025019,34.07375164,-118.66704654,0,Low Risk,0.45225877,,0.5306386351585388,100.0
5829012015,5829012015,34.19977614,-118.15725752,0,Zero Defensible Space,0.5847871,,0.471331924200058,0.0
5847025034,5847025034,34.18157418,-118.11648901,1,Critical Vulnerability,0.6425999,,0.46404072642326355,0.0668499991297721
